Status_RPM_V1,Status_TotalCurrent_V1,Status_DutyCycle_V1,Status_RPM_V2,Status_TotalCurrent_V2,Status_DutyCycle_V2,TorqueValue
-0.85714284,0.0,0.0,0.14285714,0.0,0.0,0
-0.85714284,0.0,0.0,0.14285714,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.2,0.0,0.0,0.0,0
0.0,0.0,-0.2,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.2,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,-0.010000000000000002,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,-0.010000000000000002,0.0,0
0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,-0.010000000000000002,0.0,0
0.0,0.0,-0.1,0.0,-0.010000000000000002,0.0,0
0.0,0.0,-0.1,0.0,-0.010000000000000002,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,-0.010000000000000002,0.0,0
0.0,0.0,-0.1,0.0,-0.010000000000000002,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,-0.010000000000000002,0.0,0
0.0,0.0,-0.1,0.0,-0.010000000000000002,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
0.0,0.0,-0.1,0.0,0.0,0.0,0
-102.99999794,0.0,-20.3,0.0,0.0,0.0,0
-191.28571046,0.0,-10.4,0.0,0.0,0.0,0
